"Alpha","Points:0","Points:1","Points:2","V:0","V:1","V:2","Wave_Drag","Wave_Drag_2D","Wave_Height","Wave_Height_2D","Wave_slope"
0.19588,180,2,-536.48,10.67,-0.15739,0.023288,0.12414,0.02515,-0.044542,-0.064186,0.00047761
0.23562,188,2,-536.48,10.472,-0.41407,-0.51129,0.12418,0.021249,-0.16483,-0.091581,0.062901
0.20862,4,2,-526.64,9.2563,-0.022284,0.51797,0.084353,0.0131,-0.19713,-0.20798,-0.039439
0.23375,12,2,-526.64,9.6814,-0.022321,1.5726,0.10456,0.019226,-0.1803,-0.14351,0.045791
0.23549,20,2,-526.64,9.8503,-0.12462,2.0589,0.11119,0.021479,0.057296,0.042744,0.065123
0.20948,28,2,-526.64,10.055,-0.19764,1.4506,0.11025,0.021708,0.20758,0.16815,-0.0035568
0.23503,36,2,-526.64,10.1,-0.055128,0.54659,0.11685,0.022559,0.12128,0.1222,0.03268
0.18444,44,2,-526.64,9.7413,0.244,0.5734,0.089484,0.017394,0.040493,0.018751,-0.064719
0.19647,52,2,-526.64,9.6018,0.37728,1.4739,0.09227,0.018648,-0.17074,-0.079187,0.00016628
0.21027,60,2,-526.64,10.674,-0.017582,2.3039,0.13978,0.030932,0.16735,0.071389,0.02015
0.19799,68,2,-526.64,12.06,-0.40198,3.0749,0.18507,0.044074,-0.07031,-0.010323,0.014257
0.16136,76,2,-526.64,11.646,-0.12609,3.6848,0.14405,0.035657,0.051957,0.061524,-0.015613
0.16033,84,2,-526.64,9.9546,0.25706,2.8862,0.089242,0.018463,0.23163,0.19163,-0.017362
0.19343,92,2,-526.64,9.1635,0.23362,0.76209,0.079454,0.014563,0.17132,0.10596,-0.084397
0.21496,100,2,-526.64,9.5084,-0.023865,-0.88535,0.094137,0.017311,-0.28116,-0.22876,-0.013841
0.19739,108,2,-526.64,9.5213,-0.15044,-0.90466,0.085853,0.015593,-0.41927,-0.40935,-0.023226
0.20633,116,2,-526.64,8.5149,-0.10856,0.12663,0.059413,0.009787,-0.49785,-0.36985,0.044146
0.22557,124,2,-526.64,7.6225,0.044526,0.63599,0.045601,0.0064273,0.19157,0.1058,0.11021
0.20576,132,2,-526.64,8.0691,0.082248,-0.0437,0.054192,0.007882,0.36634,0.26062,-0.079529
0.26761,140,2,-526.64,9.4493,-0.19943,-1.1778,0.10418,0.019532,-0.093205,0.067847,0.044387
0.23834,148,2,-526.64,10.183,-0.41086,-1.6471,0.12324,0.025646,0.41357,0.30095,0.10451
0.16834,156,2,-526.64,9.8794,-0.34867,-1.0372,0.089568,0.01744,0.24465,0.21503,-0.10759
0.24107,164,2,-526.64,9.6708,-0.1384,0.075554,0.10225,0.018896,-0.10197,-0.034221,0.017284
0.21589,172,2,-526.64,9.696,0.045016,0.68804,0.099061,0.020041,-0.042112,-0.052493,0.013262
0.20036,180,2,-526.64,9.0878,0.02848,1.081,0.072645,0.01185,-0.044542,-0.064186,0.00047761
0.25371,188,2,-526.64,8.0149,-0.12998,1.6511,0.051412,0.0057461,-0.16483,-0.091581,0.062901
0.2268,4,2,-516.8,7.4797,0.16473,-0.58072,0.041552,0.0044241,-0.19713,-0.20798,-0.039439
0.25896,12,2,-516.8,8.1943,0.1764,0.53919,0.064732,0.0097779,-0.1803,-0.14351,0.045791
0.24839,20,2,-516.8,8.9764,0.14435,1.4944,0.086188,0.015062,0.057296,0.042744,0.065123
0.21602,28,2,-516.8,9.3762,0.16826,1.2945,0.090401,0.016608,0.20758,0.16815,-0.0035568
0.24486,36,2,-516.8,9.433,0.10189,0.53476,0.097814,0.017855,0.12128,0.1222,0.03268
0.19098,44,2,-516.8,9.5628,-0.053103,0.28242,0.087992,0.016999,0.040493,0.018751,-0.064719
0.19113,52,2,-516.8,9.7767,-0.11456,0.55708,0.094641,0.019288,-0.17074,-0.079187,0.00016628
0.20105,60,2,-516.8,9.7639,0.0077187,1.2954,0.09701,0.018927,0.16735,0.071389,0.02015
0.20926,68,2,-516.8,9.6999,0.32278,2.6752,0.095962,0.017971,-0.07031,-0.010323,0.014257
0.18102,76,2,-516.8,10.098,0.61881,3.0871,0.10552,0.023646,0.051957,0.061524,-0.015613
0.17187,84,2,-516.8,10.665,0.56094,1.6413,0.12173,0.027745,0.23163,0.19163,-0.017362
0.18289,92,2,-516.8,10.475,0.15785,0.23817,0.11506,0.023886,0.17132,0.10596,-0.084397
0.20287,100,2,-516.8,9.4846,-0.20747,0.038372,0.085974,0.01532,-0.28116,-0.22876,-0.013841
0.20757,108,2,-516.8,8.5453,-0.11814,0.54185,0.060676,0.0095548,-0.41927,-0.40935,-0.023226
0.22067,116,2,-516.8,8.2589,0.22599,0.64294,0.057788,0.0093854,-0.49785,-0.36985,0.044146
0.21995,124,2,-516.8,8.4568,0.25528,-0.052639,0.065968,0.011009,0.19157,0.1058,0.11021
0.186,132,2,-516.8,8.4079,0.056579,-0.9238,0.055405,0.0081361,0.36634,0.26062,-0.079529
0.27796,140,2,-516.8,7.7645,0.090626,-1.2782,0.049196,0.0068265,-0.093205,0.067847,0.044387
0.27518,148,2,-516.8,7.0922,0.31594,-1.1212,0.036256,0.0044112,0.41357,0.30095,0.10451
0.20921,156,2,-516.8,7.1075,0.30448,-0.86564,0.032415,0.0037254,0.24465,0.21503,-0.10759
0.28071,164,2,-516.8,7.8818,0.057781,-0.48484,0.05755,0.0084981,-0.10197,-0.034221,0.017284
0.23154,172,2,-516.8,8.6676,-0.02048,0.38849,0.072709,0.013022,-0.042112,-0.052493,0.013262
0.21362,180,2,-516.8,8.7293,0.12139,1.6238,0.068208,0.010827,-0.044542,-0.064186,0.00047761
0.26649,188,2,-516.8,8.6395,0.057438,2.3488,0.074426,0.010087,-0.16483,-0.091581,0.062901
0.20551,4,2,-506.95,9.2699,-0.037289,-1.1779,0.08298,0.012771,-0.19713,-0.20798,-0.039439
0.23745,12,2,-506.95,9.0482,0.034371,-0.30251,0.083672,0.014006,-0.1803,-0.14351,0.045791
0.2436,20,2,-506.95,9.0369,0.0092475,0.49105,0.085775,0.014962,0.057296,0.042744,0.065123
0.21366,28,2,-506.95,9.376,-0.058886,0.7415,0.088998,0.016258,0.20758,0.16815,-0.0035568
0.23749,36,2,-506.95,9.1798,0.046232,0.62548,0.084868,0.014717,0.12128,0.1222,0.03268
0.18962,44,2,-506.95,8.0914,0.30883,0.37739,0.045625,0.0064791,0.040493,0.018751,-0.064719
0.2185,52,2,-506.95,6.8009,0.5403,0.10977,0.024295,0.0025827,-0.17074,-0.079187,0.00016628
0.29859,60,2,-506.95,6.0439,0.65441,0.012704,0.017713,0.0015333,0.16735,0.071389,0.02015
0.3445,68,2,-506.95,6.0079,0.59653,0.18921,0.018788,0.001686,-0.07031,-0.010323,0.014257
0.23409,76,2,-506.95,6.3393,0.33197,0.073727,0.02009,0.0020361,0.051957,0.061524,-0.015613
0.19651,84,2,-506.95,6.5622,0.082803,-0.24163,0.022803,0.0024459,0.23163,0.19163,-0.017362
0.2298,92,2,-506.95,6.7112,0.10094,-0.049297,0.028342,0.0031874,0.17132,0.10596,-0.084397
0.26157,100,2,-506.95,7.2247,0.19806,0.29867,0.041313,0.0055323,-0.28116,-0.22876,-0.013841
0.23405,108,2,-506.95,8.3198,0.087193,0.18915,0.065378,0.010635,-0.41927,-0.40935,-0.023226
0.22359,116,2,-506.95,9.6567,-0.24037,-0.18536,0.10805,0.022901,-0.49785,-0.36985,0.044146
0.22327,124,2,-506.95,10.901,-0.63501,-0.028965,0.1599,0.037509,0.19157,0.1058,0.11021
0.17308,132,2,-506.95,11.895,-0.75267,0.53755,0.16431,0.037018,0.36634,0.26062,-0.079529
0.22324,140,2,-506.95,11.842,-0.33292,0.42573,0.17317,0.037873,-0.093205,0.067847,0.044387
0.21255,148,2,-506.95,10.325,0.043198,-0.41864,0.10999,0.022076,0.41357,0.30095,0.10451
0.16238,156,2,-506.95,8.367,0.060819,-0.96048,0.046376,0.006552,0.24465,0.21503,-0.10759
0.27905,164,2,-506.95,7.0824,-0.015447,-0.76529,0.033945,0.0039404,-0.10197,-0.034221,0.017284
0.2669,172,2,-506.95,6.7205,0.067108,-0.071552,0.028318,0.0031815,-0.042112,-0.052493,0.013262
0.25908,180,2,-506.95,7.1032,0.25837,0.48766,0.036606,0.0044156,-0.044542,-0.064186,0.00047761
0.28141,188,2,-506.95,7.9551,0.34465,0.62317,0.058062,0.0069109,-0.16483,-0.091581,0.062901
0.21397,4,2,-497.11,7.5253,0.080516,-1.0793,0.0392,0.004033,-0.19713,-0.20798,-0.039439
0.26333,12,2,-497.11,7.6847,0.078057,-0.70754,0.050411,0.0068246,-0.1803,-0.14351,0.045791
0.25307,20,2,-497.11,7.9568,0.14782,-0.088009,0.055251,0.0080346,0.057296,0.042744,0.065123
0.22607,28,2,-497.11,7.4562,0.28807,0.56884,0.039057,0.004835,0.20758,0.16815,-0.0035568
0.29508,36,2,-497.11,6.5227,0.25972,0.87111,0.025324,0.0025399,0.12128,0.1222,0.03268
0.30036,44,2,-497.11,5.9922,0.03748,0.51867,0.016152,0.0013483,0.040493,0.018751,-0.064719
0.29474,52,2,-497.11,5.9821,-0.14166,-0.2645,0.015928,0.0013552,-0.17074,-0.079187,0.00016628
0.29528,60,2,-497.11,6.0895,-0.11539,-1.1212,0.018613,0.0016591,0.16735,0.071389,0.02015
0.32307,68,2,-497.11,6.0912,0.06378,-1.5861,0.018663,0.0016689,-0.07031,-0.010323,0.014257
0.2497,76,2,-497.11,5.9913,0.16853,-1.2925,0.014643,0.0012497,0.051957,0.061524,-0.015613
0.22456,84,2,-497.11,5.8852,0.15349,-0.83221,0.013928,0.0011539,0.23163,0.19163,-0.017362
0.26761,92,2,-497.11,5.9265,0.14193,-0.87215,0.016633,0.0014371,0.17132,0.10596,-0.084397
0.30775,100,2,-497.11,6.2158,0.14086,-1.298,0.022071,0.0021669,-0.28116,-0.22876,-0.013841
0.27696,108,2,-497.11,6.7978,0.076357,-1.5144,0.030913,0.0035243,-0.41927,-0.40935,-0.023226
0.24235,116,2,-497.11,7.5514,-0.0045429,-0.85375,0.044827,0.0063499,-0.49785,-0.36985,0.044146
0.22328,124,2,-497.11,8.1248,0.013333,0.53552,0.057973,0.009139,0.19157,0.1058,0.11021
0.18605,132,2,-497.11,8.2489,0.089568,1.7594,0.051524,0.0073323,0.36634,0.26062,-0.079529
0.27129,140,2,-497.11,7.9653,0.075645,1.8823,0.053229,0.0076556,-0.093205,0.067847,0.044387
0.25861,148,2,-497.11,7.5417,0.020685,0.98879,0.044105,0.0059334,0.41357,0.30095,0.10451
0.19632,156,2,-497.11,7.278,0.020834,0.0076968,0.033148,0.0038585,0.24465,0.21503,-0.10759
0.28613,164,2,-497.11,7.4024,-0.014559,-0.43299,0.044292,0.0058239,-0.10197,-0.034221,0.017284
0.24199,172,2,-497.11,7.9093,-0.071494,-0.49757,0.053757,0.0085158,-0.042112,-0.052493,0.013262
0.22122,180,2,-497.11,8.3017,0.014363,-0.70055,0.058835,0.0087462,-0.044542,-0.064186,0.00047761
0.26387,188,2,-497.11,8.1391,0.2212,-1.1005,0.057922,0.0068855,-0.16483,-0.091581,0.062901
0.18609,4,2,-487.27,10.716,-0.32643,0.29584,0.11872,0.021969,-0.19713,-0.20798,-0.039439
0.21851,12,2,-487.27,9.6297,0.0079572,-0.54899,0.092934,0.016237,-0.1803,-0.14351,0.045791
0.23207,20,2,-487.27,8.5682,0.45238,-0.9641,0.065454,0.010248,0.057296,0.042744,0.065123
0.22073,28,2,-487.27,7.72,0.64359,-0.66518,0.043965,0.0058066,0.20758,0.16815,-0.0035568
0.27427,36,2,-487.27,7.2251,0.37914,-0.002268,0.039205,0.0048545,0.12128,0.1222,0.03268
0.22457,44,2,-487.27,7.3609,-0.083564,0.41897,0.038204,0.0049528,0.040493,0.018751,-0.064719
0.21733,52,2,-487.27,8.3083,-0.4557,0.26529,0.06192,0.010676,-0.17074,-0.079187,0.00016628
0.21481,60,2,-487.27,9.7921,-0.51323,-0.59177,0.10774,0.02185,0.16735,0.071389,0.02015
0.20256,68,2,-487.27,10.854,-0.12028,-1.7377,0.13569,0.029305,-0.07031,-0.010323,0.014257
0.16651,76,2,-487.27,10.773,0.23229,-1.7663,0.11698,0.02717,0.051957,0.061524,-0.015613
0.16146,84,2,-487.27,9.9547,0.099469,-0.82972,0.090031,0.018684,0.23163,0.19163,-0.017362
0.1848,92,2,-487.27,9.1781,-0.19073,-0.47226,0.075193,0.013478,0.17132,0.10596,-0.084397
0.21185,100,2,-487.27,8.6647,-0.20942,-1.1334,0.065619,0.010546,-0.28116,-0.22876,-0.013841
0.21106,108,2,-487.27,8.2546,0.079605,-2.1057,0.05382,0.0080159,-0.41927,-0.40935,-0.023226
0.22075,116,2,-487.27,7.8969,0.33376,-1.9436,0.047629,0.0069711,-0.49785,-0.36985,0.044146
0.22239,124,2,-487.27,7.6175,0.32504,-0.37927,0.044646,0.0062257,0.19157,0.1058,0.11021
0.20267,132,2,-487.27,7.4287,0.24146,1.1064,0.037416,0.0045993,0.36634,0.26062,-0.079529
0.30084,140,2,-487.27,7.4345,0.24169,1.2815,0.045337,0.0060567,-0.093205,0.067847,0.044387
0.27478,148,2,-487.27,7.7547,0.22715,0.32607,0.054323,0.0080969,0.41357,0.30095,0.10451
0.19469,156,2,-487.27,8.5944,-0.01371,-0.66584,0.065992,0.011264,0.24465,0.21503,-0.10759
0.25352,164,2,-487.27,10.016,-0.40587,-0.64432,0.12489,0.024579,-0.10197,-0.034221,0.017284
0.21329,172,2,-487.27,10.94,-0.43226,0.22744,0.14623,0.033535,-0.042112,-0.052493,0.013262
0.18878,180,2,-487.27,10.156,-0.069687,0.43222,0.099612,0.018569,-0.044542,-0.064186,0.00047761
0.24062,188,2,-487.27,8.4179,0.087875,-0.51938,0.058021,0.0069035,-0.16483,-0.091581,0.062901
0.22266,4,2,-477.42,7.7558,0.48755,0.41438,0.047243,0.0054095,-0.19713,-0.20798,-0.039439
0.26633,12,2,-477.42,8.6361,-0.097905,-0.58963,0.083433,0.01395,-0.1803,-0.14351,0.045791
0.24888,20,2,-477.42,10.84,-0.77239,-1.3204,0.16704,0.036941,0.057296,0.042744,0.065123
0.1997,28,2,-477.42,12.513,-0.39762,-1.1417,0.20735,0.049032,0.20758,0.16815,-0.0035568
0.21539,36,2,-477.42,11.628,0.50683,-0.61283,0.16339,0.034825,0.12128,0.1222,0.03268
0.18184,44,2,-477.42,9.7576,0.66249,-0.44157,0.088085,0.017024,0.040493,0.018751,-0.064719
0.20863,52,2,-477.42,9.6683,0.084695,-0.4418,0.10289,0.021525,-0.17074,-0.079187,0.00016628
0.21619,60,2,-477.42,11.613,-0.64898,-0.33054,0.19076,0.045942,0.16735,0.071389,0.02015
0.19755,68,2,-477.42,13.43,-0.84436,-0.30595,0.25642,0.066152,-0.07031,-0.010323,0.014257
0.16015,76,2,-477.42,13.168,-0.26461,-0.32325,0.20691,0.056017,0.051957,0.061524,-0.015613
0.15809,84,2,-477.42,11.701,0.16102,-0.022993,0.1452,0.034683,0.23163,0.19163,-0.017362
0.18603,92,2,-477.42,11.08,-0.092137,0.49609,0.14033,0.030892,0.17132,0.10596,-0.084397
0.20476,100,2,-477.42,11.609,-0.5743,0.50352,0.16962,0.037114,-0.28116,-0.22876,-0.013841
0.18454,108,2,-477.42,12.071,-0.6534,-0.46548,0.17297,0.038719,-0.41927,-0.40935,-0.023226
0.18683,116,2,-477.42,11.41,-0.15508,-1.3583,0.14665,0.034226,-0.49785,-0.36985,0.044146
0.19537,124,2,-477.42,9.8873,0.39739,-0.96424,0.096826,0.018912,0.19157,0.1058,0.11021
0.17679,132,2,-477.42,8.4664,0.55487,-0.065492,0.053082,0.0076514,0.36634,0.26062,-0.079529
0.28085,140,2,-477.42,7.7309,0.2918,0.078681,0.048935,0.0067731,-0.093205,0.067847,0.044387
0.26306,148,2,-477.42,7.6295,-0.097718,-0.37169,0.047511,0.0066228,0.41357,0.30095,0.10451
0.18828,156,2,-477.42,7.6708,-0.27791,-0.65297,0.03963,0.0050971,0.24465,0.21503,-0.10759
0.27384,164,2,-477.42,7.5788,-0.155,-0.19497,0.046312,0.0062224,-0.10197,-0.034221,0.017284
0.24422,172,2,-477.42,7.5972,0.079091,0.86788,0.045713,0.0067383,-0.042112,-0.052493,0.013262
0.23032,180,2,-477.42,7.9937,0.018142,1.2647,0.053297,0.0076015,-0.044542,-0.064186,0.00047761
0.26364,188,2,-477.42,8.4373,-0.17061,0.57093,0.066808,0.0085424,-0.16483,-0.091581,0.062901
0.20485,4,2,-467.58,9.9045,-0.29646,-0.37102,0.1042,0.018093,-0.19713,-0.20798,-0.039439
0.22897,12,2,-467.58,10.184,-0.4887,-0.25798,0.12109,0.023697,-0.1803,-0.14351,0.045791
0.2266,20,2,-467.58,10.236,-0.53713,0.23774,0.12009,0.023867,0.057296,0.042744,0.065123
0.20123,28,2,-467.58,9.8046,-0.24899,0.58678,0.095791,0.017974,0.20758,0.16815,-0.0035568
0.23719,36,2,-467.58,8.9811,0.081896,-0.096074,0.078233,0.013141,0.12128,0.1222,0.03268
0.19881,44,2,-467.58,8.5224,0.099659,-1.4173,0.060271,0.0098455,0.040493,0.018751,-0.064719
0.2064,52,2,-467.58,9.1899,-0.13022,-1.941,0.084566,0.016574,-0.17074,-0.079187,0.00016628
0.2069,60,2,-467.58,10.494,-0.094905,-0.88602,0.12915,0.027878,0.16735,0.071389,0.02015
0.1959,68,2,-467.58,10.791,0.34149,0.71677,0.12682,0.026718,-0.07031,-0.010323,0.014257
0.1627,76,2,-467.58,9.5315,0.66953,0.76732,0.074907,0.014669,0.051957,0.061524,-0.015613
0.16518,84,2,-467.58,7.9762,0.63496,-0.35091,0.042491,0.0063315,0.23163,0.19163,-0.017362
0.21278,92,2,-467.58,7.4435,0.48266,-0.67594,0.040959,0.0055936,0.17132,0.10596,-0.084397
0.24267,100,2,-467.58,8.0565,0.29214,0.0033131,0.059969,0.0093067,-0.28116,-0.22876,-0.013841
0.21829,108,2,-467.58,9.129,-0.0053718,0.46222,0.085202,0.01543,-0.41927,-0.40935,-0.023226
0.21179,116,2,-467.58,10.006,-0.27764,0.13411,0.11319,0.024377,-0.49785,-0.36985,0.044146
0.21106,124,2,-467.58,10.373,-0.29193,-0.22834,0.12605,0.027306,0.19157,0.1058,0.11021
0.17148,132,2,-467.58,10.21,-0.14481,-0.12146,0.099115,0.018667,0.36634,0.26062,-0.079529
0.2427,140,2,-467.58,9.6024,-0.034764,0.14548,0.095282,0.017315,-0.093205,0.067847,0.044387
0.23777,148,2,-467.58,8.8148,-0.038577,0.35821,0.073397,0.01258,0.41357,0.30095,0.10451
0.178,156,2,-467.58,8.2407,-0.08684,0.50585,0.049323,0.0072167,0.24465,0.21503,-0.10759
0.26157,164,2,-467.58,7.936,-0.098714,0.65626,0.053172,0.0075946,-0.10197,-0.034221,0.017284
0.23579,172,2,-467.58,7.7179,-0.12362,0.99638,0.046554,0.0069233,-0.042112,-0.052493,0.013262
0.23453,180,2,-467.58,7.688,-0.24046,1.3418,0.04608,0.006167,-0.044542,-0.064186,0.00047761
0.27532,188,2,-467.58,8.2372,-0.31698,1.0192,0.064742,0.0081375,-0.16483,-0.091581,0.062901
0.20501,4,2,-457.73,8.7144,-0.082023,0.48088,0.066275,0.0090964,-0.19713,-0.20798,-0.039439
0.24693,12,2,-457.73,8.8144,-0.21045,1.0752,0.080329,0.013233,-0.1803,-0.14351,0.045791
0.2499,20,2,-457.73,9.6309,-0.37022,1.7888,0.11218,0.021743,0.057296,0.042744,0.065123
0.21646,28,2,-457.73,11.021,-0.4316,1.7639,0.15639,0.034345,0.20758,0.16815,-0.0035568
0.23299,36,2,-457.73,12.244,-0.36783,0.61376,0.21455,0.049008,0.12128,0.1222,0.03268
0.17423,44,2,-457.73,12.661,-0.36773,-0.71165,0.19403,0.047189,0.040493,0.018751,-0.064719
0.17496,52,2,-457.73,12.414,-0.43553,-1.1117,0.18124,0.04386,-0.17074,-0.079187,0.00016628
0.18473,60,2,-457.73,11.691,-0.23422,-0.22848,0.15603,0.035636,0.16735,0.071389,0.02015
0.18984,68,2,-457.73,10.491,0.046632,1.0245,0.11004,0.02189,-0.07031,-0.010323,0.014257
0.16688,76,2,-457.73,9.3011,-0.084017,1.0779,0.070973,0.013598,0.051957,0.061524,-0.015613
0.16666,84,2,-457.73,8.5343,-0.34958,0.052619,0.055292,0.0093996,0.23163,0.19163,-0.017362
0.19598,92,2,-457.73,8.0936,-0.25458,-1.1453,0.051523,0.0078572,0.17132,0.10596,-0.084397
0.2316,100,2,-457.73,8.0388,-0.013106,-1.4622,0.055468,0.0083545,-0.28116,-0.22876,-0.013841
0.2212,108,2,-457.73,8.6544,-0.038453,-0.7283,0.070505,0.011833,-0.41927,-0.40935,-0.023226
0.21305,116,2,-457.73,9.6533,-0.16315,0.20908,0.10056,0.020768,-0.49785,-0.36985,0.044146
0.20607,124,2,-457.73,9.9467,-0.029418,0.76008,0.10629,0.021563,0.19157,0.1058,0.11021
0.16986,132,2,-457.73,9.0181,0.19359,0.90375,0.063691,0.0099673,0.36634,0.26062,-0.079529
0.26781,140,2,-457.73,7.7733,0.14374,1.0113,0.04668,0.0063229,-0.093205,0.067847,0.044387
0.2681,148,2,-457.73,7.1514,-0.066935,1.2182,0.036291,0.004418,0.41357,0.30095,0.10451
0.20049,156,2,-457.73,7.082,-0.17027,1.3301,0.029977,0.0033227,0.24465,0.21503,-0.10759
0.29181,164,2,-457.73,7.1059,-0.092096,1.2798,0.037194,0.0045027,-0.10197,-0.034221,0.017284
0.2575,172,2,-457.73,7.1764,0.058901,1.1834,0.037834,0.0050586,-0.042112,-0.052493,0.013262
0.24447,180,2,-457.73,7.7582,0.056239,1.0883,0.051158,0.0071647,-0.044542,-0.064186,0.00047761
0.27137,188,2,-457.73,9.0684,-0.24216,0.81406,0.092113,0.013783,-0.16483,-0.091581,0.062901
0.21412,4,2,-447.89,8.0886,0.074279,0.51183,0.053102,0.0065023,-0.19713,-0.20798,-0.039439
0.25357,12,2,-447.89,8.3067,0.12255,0.88824,0.066241,0.010106,-0.1803,-0.14351,0.045791
0.25418,20,2,-447.89,8.7544,0.12011,1.252,0.081127,0.013848,0.057296,0.042744,0.065123
0.22181,28,2,-447.89,9.6453,-0.013782,1.205,0.10368,0.020004,0.20758,0.16815,-0.0035568
0.24044,36,2,-447.89,10.608,-0.17702,0.92059,0.14229,0.029147,0.12128,0.1222,0.03268
0.1795,44,2,-447.89,10.843,-0.23184,0.99601,0.1241,0.026823,0.040493,0.018751,-0.064719
0.18075,52,2,-447.89,10.137,-0.2142,1.4282,0.099278,0.020543,-0.17074,-0.079187,0.00016628
0.19898,60,2,-447.89,9.144,-0.09499,1.7509,0.075809,0.013426,0.16735,0.071389,0.02015
0.22005,68,2,-447.89,8.7131,0.035278,1.6605,0.069112,0.011256,-0.07031,-0.010323,0.014257
0.19262,76,2,-447.89,9.4293,-0.12828,1.3459,0.090657,0.01916,0.051957,0.061524,-0.015613
0.18214,84,2,-447.89,11.154,-0.51699,1.2608,0.15128,0.036508,0.23163,0.19163,-0.017362
0.18503,92,2,-447.89,12.383,-0.62166,0.9663,0.19535,0.046705,0.17132,0.10596,-0.084397
0.19013,100,2,-447.89,11.791,-0.34514,0.25919,0.16076,0.034684,-0.28116,-0.22876,-0.013841
0.18282,108,2,-447.89,10.142,-0.079084,-0.0065017,0.096504,0.018261,-0.41927,-0.40935,-0.023226
0.20042,116,2,-447.89,8.5613,0.080959,0.69422,0.058265,0.0095032,-0.49785,-0.36985,0.044146
0.21305,124,2,-447.89,7.2359,0.24787,1.2095,0.034,0.0041558,0.19157,0.1058,0.11021
0.23381,132,2,-447.89,6.3411,0.39866,0.703,0.020058,0.0018199,0.36634,0.26062,-0.079529
0.39226,140,2,-447.89,6.1355,0.40338,0.19275,0.021508,0.0019405,-0.093205,0.067847,0.044387
0.31222,148,2,-447.89,6.4643,0.26564,0.56182,0.026755,0.0027481,0.41357,0.30095,0.10451
0.2161,156,2,-447.89,6.781,0.15325,1.2351,0.026642,0.0027992,0.24465,0.21503,-0.10759
0.31003,164,2,-447.89,6.7769,0.12129,1.3206,0.031532,0.0035371,-0.10197,-0.034221,0.017284
0.26908,172,2,-447.89,6.7089,0.073617,0.74147,0.028412,0.0031989,-0.042112,-0.052493,0.013262
0.26488,180,2,-447.89,6.8647,-0.0080497,0.17792,0.031427,0.0035297,-0.044542,-0.064186,0.00047761
0.29266,188,2,-447.89,7.1756,-0.041282,0.30859,0.038802,0.0038149,-0.16483,-0.091581,0.062901
0.24039,4,2,-438.05,6.7455,0.51254,-1.0819,0.027204,0.0023195,-0.19713,-0.20798,-0.039439
0.29218,12,2,-438.05,6.941,0.56478,-1.1625,0.036088,0.004213,-0.1803,-0.14351,0.045791
0.27735,20,2,-438.05,7.6018,0.29482,-0.77383,0.052045,0.0073669,0.057296,0.042744,0.065123
0.23106,28,2,-438.05,8.6606,-0.048161,-0.03699,0.074439,0.012661,0.20758,0.16815,-0.0035568
0.24699,36,2,-438.05,9.4581,-0.12055,0.8819,0.10003,0.018394,0.12128,0.1222,0.03268
0.18695,44,2,-438.05,9.5447,0.12319,1.6383,0.084825,0.016163,0.040493,0.018751,-0.064719
0.19151,52,2,-438.05,9.2551,0.33448,1.9827,0.077996,0.01482,-0.17074,-0.079187,0.00016628
0.20705,60,2,-438.05,9.0707,0.32307,1.7876,0.077781,0.013913,0.16735,0.071389,0.02015
0.21379,68,2,-438.05,8.9114,0.27335,1.0293,0.072304,0.011996,-0.07031,-0.010323,0.014257
0.17986,76,2,-438.05,8.5335,0.39426,0.14679,0.057067,0.0099445,0.051957,0.061524,-0.015613
0.17777,84,2,-438.05,8.1977,0.60056,-0.10963,0.051716,0.0085127,0.23163,0.19163,-0.017362
0.2093,92,2,-438.05,8.6235,0.50794,0.37552,0.071282,0.012508,0.17132,0.10596,-0.084397
0.22369,100,2,-438.05,9.9797,0.039249,0.9414,0.11785,0.023236,-0.28116,-0.22876,-0.013841
0.19696,108,2,-438.05,10.965,-0.18872,1.541,0.13953,0.029467,-0.41927,-0.40935,-0.023226
0.19881,116,2,-438.05,10.658,0.015746,1.8897,0.12805,0.028697,-0.49785,-0.36985,0.044146
0.20795,124,2,-438.05,10.003,0.17684,1.1675,0.1095,0.022476,0.19157,0.1058,0.11021
0.17478,132,2,-438.05,9.6231,0.061663,0.13533,0.083091,0.014515,0.36634,0.26062,-0.079529
0.25065,140,2,-438.05,8.9876,-0.085751,-0.11919,0.077834,0.013127,-0.093205,0.067847,0.044387
0.24565,148,2,-438.05,7.9875,0.039468,0.16727,0.052208,0.0076283,0.41357,0.30095,0.10451
0.19517,156,2,-438.05,7.2063,0.28166,0.37999,0.031353,0.0035484,0.24465,0.21503,-0.10759
0.30128,164,2,-438.05,7.0801,0.30474,0.21737,0.038436,0.0047266,-0.10197,-0.034221,0.017284
0.2573,172,2,-438.05,7.6141,0.095919,-0.19439,0.049999,0.0076823,-0.042112,-0.052493,0.013262
0.23059,180,2,-438.05,8.6983,-0.17365,-0.38199,0.075475,0.012511,-0.044542,-0.064186,0.00047761
0.25972,188,2,-438.05,10.12,-0.38956,0.24384,0.12779,0.022131,-0.16483,-0.091581,0.062901
0.19589,4,2,-428.2,9.1627,-0.037416,-1.9587,0.074581,0.010866,-0.19713,-0.20798,-0.039439
0.23342,12,2,-428.2,8.3738,0.017988,-2.159,0.06056,0.0088976,-0.1803,-0.14351,0.045791
0.25517,20,2,-428.2,7.414,-0.023461,-1.5114,0.040887,0.0051105,0.057296,0.042744,0.065123
0.25143,28,2,-428.2,6.7969,-0.0095667,-0.36861,0.029095,0.0030589,0.20758,0.16815,-0.0035568
