"Alpha","Points:0","Points:1","Points:2","V:0","V:1","V:2","Wave_Drag","Wave_Drag_2D","Wave_Height","Wave_Height_2D","Wave_slope"
0.9781,172,2,-536.48,5.7017,0.10288,-2.4714,0.047804,0.0039545,-0.20411,-0.106,0.0936
0.62073,180,2,-536.48,7.2817,0.057866,-1.3444,0.10467,0.012776,0.22068,0.066434,0.024059
0.59793,188,2,-536.48,7.1844,0.38019,-0.8412,0.082047,0.0066512,-0.28,-0.093376,-0.066642
0.58074,4,2,-526.64,8.1037,-0.11787,2.0709,0.13771,0.015657,-0.10782,-0.099162,0.077152
0.48048,12,2,-526.64,7.5943,0.022025,2.3802,0.093631,0.011555,0.33604,0.25493,-2.9529e-05
0.59634,20,2,-526.64,6.4107,0.13061,1.2862,0.053576,0.005113,0.29322,0.27512,0.012362
0.85505,28,2,-526.64,5.5235,0.22243,-0.40383,0.028421,0.0019356,0.14178,0.05951,-0.10101
2.1631,36,2,-526.64,5.082,0.25916,-1.0074,0.022999,0.0012892,-0.50326,-0.35637,-0.0016793
0.76006,44,2,-526.64,4.9518,0.10888,-0.4599,0.020204,0.0010737,-0.26691,-0.24185,0.056926
1.5276,52,2,-526.64,5.0965,-0.11808,0.39963,0.026694,0.0016467,0.11985,0.11555,0.11691
0.72739,60,2,-526.64,5.7029,-0.22181,1.0247,0.039699,0.0033138,0.48079,0.385,0.059347
0.46737,68,2,-526.64,6.8575,-0.3228,1.0633,0.06637,0.0077736,0.267,0.17831,-0.23125
0.45253,76,2,-526.64,7.747,-0.3668,0.5139,0.097338,0.013939,-0.4789,-0.31728,-0.12278
0.54195,84,2,-526.64,7.4537,-0.21268,-0.023296,0.094249,0.01227,-0.25504,-0.24134,0.037108
0.56629,92,2,-526.64,6.5445,-0.080979,-0.12552,0.056135,0.0054832,0.051028,-0.0045628,0.00053704
0.66027,100,2,-526.64,6.2686,-0.1532,-0.12773,0.054142,0.0051682,0.023547,0.075917,0.0020109
0.68717,108,2,-526.64,6.9406,-0.24194,-0.31798,0.094797,0.011383,0.31029,0.21661,0.067077
0.46797,116,2,-526.64,7.8398,-0.09948,-0.52945,0.1106,0.015624,0.034983,0.04586,-0.15346
0.482,124,2,-526.64,8.2463,0.06897,-0.65493,0.1316,0.019059,-0.17506,-0.13862,-0.092634
0.56851,132,2,-526.64,8.4161,0.074633,-0.73725,0.16517,0.025051,-0.16649,-0.094853,0.12029
0.48251,140,2,-526.64,8.8601,0.14631,-1.1022,0.17494,0.027109,0.27188,0.14726,-0.022285
0.48566,148,2,-526.64,9.1799,0.32623,-2.0214,0.18976,0.029555,-0.03747,0.015611,-0.056514
0.48586,156,2,-526.64,8.8746,0.2727,-2.9955,0.16431,0.024843,-0.028332,-0.031844,0.029096
0.54618,164,2,-526.64,8.2815,-0.040792,-3.4707,0.13981,0.018577,-0.040266,-0.065584,-0.0027657
0.58212,172,2,-526.64,7.7243,-0.14001,-3.1844,0.11502,0.014773,-0.20411,-0.106,0.0936
0.59021,180,2,-526.64,7.2039,0.081156,-2.1859,0.087618,0.0099238,0.22068,0.066434,0.024059
0.64632,188,2,-526.64,6.685,0.41026,-1.529,0.061834,0.0043528,-0.28,-0.093376,-0.066642
0.72401,4,2,-516.8,6.5408,0.081037,1.9271,0.067142,0.0050182,-0.10782,-0.099162,0.077152
0.54645,12,2,-516.8,6.9736,0.077099,2.4648,0.078963,0.0090053,0.33604,0.25493,-2.9529e-05
0.54427,20,2,-516.8,7.6969,-0.30461,1.9523,0.11723,0.015916,0.29322,0.27512,0.012362
0.48467,28,2,-516.8,7.8085,-0.4215,0.80256,0.10661,0.014118,0.14178,0.05951,-0.10101
0.66184,36,2,-516.8,6.8312,-0.0039771,-0.6061,0.070835,0.0073024,-0.50326,-0.35637,-0.0016793
0.97792,44,2,-516.8,5.6644,0.45448,-1.2795,0.033287,0.0023668,-0.26691,-0.24185,0.056926
1.2945,52,2,-516.8,5.2404,0.45123,-0.64336,0.029197,0.0018954,0.11985,0.11555,0.11691
0.75924,60,2,-516.8,5.5576,0.15164,0.28395,0.034078,0.0026153,0.48079,0.385,0.059347
0.55325,68,2,-516.8,5.9784,0.0026467,0.82622,0.037488,0.0033603,0.267,0.17831,-0.23125
0.60984,76,2,-516.8,6.1388,0.051661,1.0226,0.040688,0.0038407,-0.4789,-0.31728,-0.12278
0.70873,84,2,-516.8,6.1926,0.11403,0.78087,0.05091,0.0048637,-0.25504,-0.24134,0.037108
0.62647,92,2,-516.8,6.2762,0.12086,0.23083,0.052587,0.0049984,0.051028,-0.0045628,0.00053704
0.64616,100,2,-516.8,6.3852,0.11381,-0.27986,0.059067,0.0058857,0.023547,0.075917,0.0020109
0.72191,108,2,-516.8,6.5604,0.077672,-0.70716,0.075864,0.0081843,0.31029,0.21661,0.067077
0.52023,116,2,-516.8,6.9853,-0.069321,-0.9499,0.076726,0.0092191,0.034983,0.04586,-0.15346
0.51507,124,2,-516.8,7.8963,-0.33479,-0.78603,0.12383,0.017506,-0.17506,-0.13862,-0.092634
0.55948,132,2,-516.8,9.1908,-0.52452,-0.64665,0.233,0.039437,-0.16649,-0.094853,0.12029
0.46402,140,2,-516.8,10.477,-0.53377,-1.2612,0.30447,0.055102,0.27188,0.14726,-0.022285
0.46049,148,2,-516.8,11.498,-0.48944,-2.1571,0.38641,0.070897,-0.03747,0.015611,-0.056514
0.44721,156,2,-516.8,11.795,-0.40045,-2.1336,0.39467,0.073126,-0.028332,-0.031844,0.029096
0.4779,164,2,-516.8,11.173,-0.41823,-1.393,0.34832,0.060586,-0.040266,-0.065584,-0.0027657
0.5045,172,2,-516.8,10.708,-0.5911,-1.0752,0.32895,0.058567,-0.20411,-0.106,0.0936
0.47537,180,2,-516.8,11.168,-0.48765,-1.4209,0.35519,0.063213,0.22068,0.066434,0.024059
0.45076,188,2,-516.8,11.268,-0.067023,-1.6238,0.31646,0.044464,-0.28,-0.093376,-0.066642
0.76006,4,2,-506.95,4.9658,0.24103,0.85126,0.021024,0.0010337,-0.10782,-0.099162,0.077152
1.1067,12,2,-506.95,5.1583,0.17575,1.3563,0.023327,0.0014254,0.33604,0.25493,-2.9529e-05
0.88432,20,2,-506.95,5.3937,0.13003,1.6886,0.029947,0.0021143,0.29322,0.27512,0.012362
0.673,28,2,-506.95,6.1219,0.025744,1.4365,0.050763,0.004729,0.14178,0.05951,-0.10101
0.65894,36,2,-506.95,7.1323,-0.17598,0.136,0.095626,0.011415,-0.50326,-0.35637,-0.0016793
0.58263,44,2,-506.95,7.2534,-0.078518,-1.2172,0.088228,0.010222,-0.26691,-0.24185,0.056926
0.72656,52,2,-506.95,6.2225,0.2133,-1.476,0.052163,0.004549,0.11985,0.11555,0.11691
0.94724,60,2,-506.95,5.1774,0.3151,-0.77184,0.021271,0.0012666,0.48079,0.385,0.059347
0.76006,68,2,-506.95,4.701,0.33292,-0.024031,0.010915,0.00045935,0.267,0.17831,-0.23125
0.76006,76,2,-506.95,4.4952,0.36587,0.075434,0.0074828,0.00026229,-0.4789,-0.31728,-0.12278
0.76006,84,2,-506.95,4.3515,0.3538,-0.3401,0.0086169,0.00025204,-0.25504,-0.24134,0.037108
0.76006,92,2,-506.95,4.2736,0.28104,-0.79558,0.0082025,0.00023228,0.051028,-0.0045628,0.00053704
0.76006,100,2,-506.95,4.3476,0.12987,-1.0674,0.010345,0.00034015,0.023547,0.075917,0.0020109
0.76006,108,2,-506.95,4.6659,-0.014822,-1.2813,0.017145,0.0007895,0.31029,0.21661,0.067077
0.96827,116,2,-506.95,5.268,-0.11752,-1.3344,0.02453,0.0016409,0.034983,0.04586,-0.15346
0.70665,124,2,-506.95,6.1121,-0.18707,-0.81704,0.049006,0.0045421,-0.17506,-0.13862,-0.092634
0.68237,132,2,-506.95,6.8039,-0.12083,-0.18732,0.081811,0.0091873,-0.16649,-0.094853,0.12029
0.57317,140,2,-506.95,6.875,0.041744,-0.59175,0.075427,0.008294,0.27188,0.14726,-0.022285
0.64561,148,2,-506.95,6.5553,0.10244,-1.5265,0.065562,0.0067207,-0.03747,0.015611,-0.056514
0.67,156,2,-506.95,6.5151,0.038867,-1.238,0.066959,0.0069629,-0.028332,-0.031844,0.029096
0.68526,164,2,-506.95,7.0446,-0.09966,-0.010014,0.10134,0.011649,-0.040266,-0.065584,-0.0027657
0.61475,172,2,-506.95,8.262,-0.39764,0.32396,0.18005,0.027362,-0.20411,-0.106,0.0936
0.52087,180,2,-506.95,10.025,-0.69031,-0.2228,0.29202,0.049921,0.22068,0.066434,0.024059
0.46781,188,2,-506.95,11.103,-0.51813,0.065894,0.32384,0.045757,-0.28,-0.093376,-0.066642
1.1657,4,2,-497.11,5.4103,0.30952,-0.51589,0.030105,0.0016583,-0.10782,-0.099162,0.077152
1.1299,12,2,-497.11,5.1386,0.36344,0.13914,0.02234,0.0013336,0.33604,0.25493,-2.9529e-05
0.76006,20,2,-497.11,4.9765,0.15288,0.79257,0.020025,0.0011052,0.29322,0.27512,0.012362
1.3334,28,2,-497.11,5.0882,0.001276,0.53641,0.022344,0.0013323,0.14178,0.05951,-0.10101
1.1273,36,2,-497.11,5.5825,-0.081341,-0.24868,0.039826,0.0030648,-0.50326,-0.35637,-0.0016793
0.68641,44,2,-497.11,6.6394,-0.26588,-0.80129,0.074446,0.0079779,-0.26691,-0.24185,0.056926
0.59485,52,2,-497.11,7.7361,-0.28419,-0.95073,0.12718,0.016622,0.11985,0.11555,0.11691
0.51066,60,2,-497.11,7.8124,0.076891,-0.89529,0.1155,0.016182,0.48079,0.385,0.059347
0.42605,68,2,-497.11,7.0213,0.3133,-0.89586,0.062606,0.00715,0.267,0.17831,-0.23125
0.54188,76,2,-497.11,6.4975,0.14421,-1.0007,0.049622,0.0051853,-0.4789,-0.31728,-0.12278
0.63814,84,2,-497.11,6.6172,-0.13057,-1.039,0.066175,0.0072595,-0.25504,-0.24134,0.037108
0.54466,92,2,-497.11,6.8534,-0.23038,-0.96547,0.069923,0.0075138,0.051028,-0.0045628,0.00053704
0.5734,100,2,-497.11,6.8641,-0.23212,-0.87472,0.071983,0.0078835,0.023547,0.075917,0.0020109
0.6683,108,2,-497.11,6.8282,-0.26828,-0.8732,0.080893,0.0090021,0.31029,0.21661,0.067077
0.50566,116,2,-497.11,6.8696,-0.27224,-0.87845,0.065407,0.0073017,0.034983,0.04586,-0.15346
0.55764,124,2,-497.11,6.9519,-0.14499,-0.63644,0.07271,0.0081646,-0.17506,-0.13862,-0.092634
0.63951,132,2,-497.11,7.169,-0.02576,-0.30837,0.096012,0.011637,-0.16649,-0.094853,0.12029
0.53084,140,2,-497.11,7.4434,-0.084408,-0.43006,0.098041,0.01215,0.27188,0.14726,-0.022285
0.56071,148,2,-497.11,7.2984,-0.14817,-0.89889,0.090558,0.010763,-0.03747,0.015611,-0.056514
0.61988,156,2,-497.11,6.6764,-0.057037,-0.89349,0.065199,0.0066866,-0.028332,-0.031844,0.029096
0.82928,164,2,-497.11,6.075,0.11401,-0.25649,0.052076,0.0043807,-0.040266,-0.065584,-0.0027657
0.90589,172,2,-497.11,5.7814,0.1171,0.088768,0.042704,0.0033454,-0.20411,-0.106,0.0936
0.91317,180,2,-497.11,5.6756,0.088456,0.14513,0.038042,0.0028384,0.22068,0.066434,0.024059
1.0505,188,2,-497.11,5.5504,0.22465,0.72829,0.032687,0.0018031,-0.28,-0.093376,-0.066642
0.58908,4,2,-487.27,8.0814,-0.23136,-0.69045,0.14036,0.016122,-0.10782,-0.099162,0.077152
0.48695,12,2,-487.27,7.8009,0.25351,-0.71742,0.10862,0.014362,0.33604,0.25493,-2.9529e-05
0.55697,20,2,-487.27,7.3468,0.25384,-0.11182,0.098582,0.012465,0.29322,0.27512,0.012362
0.50938,28,2,-487.27,7.8159,-0.30739,0.47869,0.11864,0.016393,0.14178,0.05951,-0.10101
0.54988,36,2,-487.27,8.7556,-0.63914,0.57097,0.18314,0.027746,-0.50326,-0.35637,-0.0016793
0.49675,44,2,-487.27,8.9302,-0.33836,0.1237,0.17551,0.027269,-0.26691,-0.24185,0.056926
0.54729,52,2,-487.27,8.15,0.12959,-0.39768,0.13552,0.018182,0.11985,0.11555,0.11691
0.52657,60,2,-487.27,7.1569,0.17566,-0.56136,0.082201,0.0099582,0.48079,0.385,0.059347
0.46602,68,2,-487.27,6.4959,-0.084898,-0.62654,0.047713,0.0048431,0.267,0.17831,-0.23125
0.58583,76,2,-487.27,6.2164,-0.25675,-0.56673,0.041071,0.0038981,-0.4789,-0.31728,-0.12278
0.72243,84,2,-487.27,6.1003,-0.24119,-0.28548,0.046111,0.00419,-0.25504,-0.24134,0.037108
0.67249,92,2,-487.27,6.0329,-0.11828,-0.15376,0.043966,0.0038289,0.051028,-0.0045628,0.00053704
0.70074,100,2,-487.27,6.0446,0.036563,-0.37472,0.046758,0.0041531,0.023547,0.075917,0.0020109
0.76456,108,2,-487.27,6.2746,0.070904,-0.64504,0.064112,0.0063432,0.31029,0.21661,0.067077
0.52234,116,2,-487.27,6.9828,-0.051491,-0.74656,0.077356,0.0093314,0.034983,0.04586,-0.15346
0.49895,124,2,-487.27,8.1779,-0.2577,-0.55237,0.13668,0.020091,-0.17506,-0.13862,-0.092634
0.54243,132,2,-487.27,9.3255,-0.39469,-0.045949,0.23098,0.039002,-0.16649,-0.094853,0.12029
0.45612,140,2,-487.27,9.8441,-0.34312,0.41858,0.23495,0.039918,0.27188,0.14726,-0.022285
0.47147,148,2,-487.27,9.6003,-0.19556,0.62883,0.2128,0.034281,-0.03747,0.015611,-0.056514
0.48689,156,2,-487.27,8.7188,-0.1565,0.80023,0.15324,0.022664,-0.028332,-0.031844,0.029096
0.57842,164,2,-487.27,7.6062,-0.29651,1.1335,0.10393,0.012097,-0.040266,-0.065584,-0.0027657
0.66196,172,2,-487.27,6.7608,-0.3643,1.1578,0.07189,0.0074208,-0.20411,-0.106,0.0936
0.71058,180,2,-487.27,6.3207,-0.093088,0.3676,0.057013,0.0052731,0.22068,0.066434,0.024059
0.76204,188,2,-487.27,6.2044,0.3603,-0.62522,0.052426,0.0034151,-0.28,-0.093376,-0.066642
0.52554,4,2,-477.42,9.6845,-0.35955,0.52837,0.23944,0.035205,-0.10782,-0.099162,0.077152
0.43718,12,2,-477.42,8.9844,-0.0028071,0.10749,0.16008,0.024921,0.33604,0.25493,-2.9529e-05
0.52316,20,2,-477.42,7.4339,0.20809,-0.22387,0.091963,0.011274,0.29322,0.27512,0.012362
0.58374,28,2,-477.42,6.606,0.18668,0.19261,0.062933,0.006558,0.14178,0.05951,-0.10101
0.66024,36,2,-477.42,7.2803,-0.02284,0.79731,0.10966,0.013899,-0.50326,-0.35637,-0.0016793
0.51897,44,2,-477.42,8.9504,-0.40719,1.0913,0.19546,0.031588,-0.26691,-0.24185,0.056926
0.50487,52,2,-477.42,9.7892,-0.44842,1.182,0.24602,0.041084,0.11985,0.11555,0.11691
0.46932,60,2,-477.42,8.7517,-0.06108,0.86019,0.15645,0.024518,0.48079,0.385,0.059347
0.41309,68,2,-477.42,7.2644,0.13551,0.18883,0.070082,0.0084019,0.267,0.17831,-0.23125
0.51107,76,2,-477.42,6.9216,-0.01626,-0.069137,0.067352,0.0081448,-0.4789,-0.31728,-0.12278
0.56173,84,2,-477.42,7.7132,-0.2097,0.16716,0.12212,0.017764,-0.25504,-0.24134,0.037108
0.45937,92,2,-477.42,8.6487,-0.26508,0.37849,0.15514,0.023073,0.051028,-0.0045628,0.00053704
0.47749,100,2,-477.42,8.8342,-0.22007,0.24541,0.16593,0.025629,0.023547,0.075917,0.0020109
0.56976,108,2,-477.42,8.3161,-0.22137,-0.088668,0.15292,0.022258,0.31029,0.21661,0.067077
0.44859,116,2,-477.42,7.638,-0.25404,-0.21787,0.089721,0.011569,0.034983,0.04586,-0.15346
0.54215,124,2,-477.42,6.9327,-0.15705,0.088858,0.066562,0.0071827,-0.17506,-0.13862,-0.092634
0.74756,132,2,-477.42,6.2287,0.047846,0.64128,0.052239,0.0047022,-0.16649,-0.094853,0.12029
0.76705,140,2,-477.42,5.7225,0.21427,0.88675,0.034919,0.0025951,0.27188,0.14726,-0.022285
1.0743,148,2,-477.42,5.3527,0.3585,0.83174,0.026408,0.0016592,-0.03747,0.015611,-0.056514
0.76006,156,2,-477.42,4.9304,0.5278,0.88689,0.017486,0.00085337,-0.028332,-0.031844,0.029096
0.76006,164,2,-477.42,4.793,0.5476,1.0533,0.020529,0.0010089,-0.040266,-0.065584,-0.0027657
0.9817,172,2,-477.42,5.6968,0.24162,0.84996,0.047911,0.0039693,-0.20411,-0.106,0.0936
0.6259,180,2,-477.42,7.3174,-0.086038,-0.034333,0.10966,0.013653,0.22068,0.066434,0.024059
0.56357,188,2,-477.42,7.7845,-0.13805,-0.76108,0.11075,0.010443,-0.28,-0.093376,-0.066642
0.73109,4,2,-467.58,6.3482,0.50704,0.63808,0.054254,0.0036124,-0.10782,-0.099162,0.077152
0.81653,12,2,-467.58,5.5011,0.34875,0.68715,0.028319,0.0019415,0.33604,0.25493,-2.9529e-05
0.76006,20,2,-467.58,5.0006,-0.0025891,0.36303,0.019661,0.0010658,0.29322,0.27512,0.012362
1.429,28,2,-467.58,5.0468,-0.15812,-0.0084106,0.021097,0.0012211,0.14178,0.05951,-0.10101
1.105,36,2,-467.58,5.611,-0.15403,-0.16048,0.039938,0.003079,-0.50326,-0.35637,-0.0016793
0.69843,44,2,-467.58,6.5496,-0.10515,0.5352,0.07001,0.00729,-0.26691,-0.24185,0.056926
0.60717,52,2,-467.58,7.6896,-0.033217,1.7494,0.12933,0.017021,0.11985,0.11555,0.11691
0.50487,60,2,-467.58,8.6661,0.013636,1.67,0.17292,0.027976,0.48079,0.385,0.059347
0.37404,68,2,-467.58,8.7694,0.010058,0.84051,0.13366,0.020321,0.267,0.17831,-0.23125
0.42846,76,2,-467.58,7.8226,-0.020144,0.59725,0.090972,0.01266,-0.4789,-0.31728,-0.12278
0.61489,84,2,-467.58,6.5731,-0.088752,0.88822,0.056969,0.0057699,-0.25504,-0.24134,0.037108
0.78877,92,2,-467.58,5.6591,-0.069297,1.1884,0.031668,0.0023468,0.051028,-0.0045628,0.00053704
1.2053,100,2,-467.58,5.1772,0.056323,1.026,0.022884,0.0013972,0.023547,0.075917,0.0020109
1.4263,108,2,-467.58,5.1011,0.15103,0.43801,0.02566,0.0015756,0.31029,0.21661,0.067077
0.83715,116,2,-467.58,5.441,0.1295,0.15112,0.027747,0.0019783,0.034983,0.04586,-0.15346
0.69389,124,2,-467.58,6.1617,-0.03078,0.46967,0.050446,0.0047509,-0.17506,-0.13862,-0.092634
0.67016,132,2,-467.58,6.9775,-0.17488,0.8977,0.091545,0.010842,-0.16649,-0.094853,0.12029
0.53978,140,2,-467.58,7.4202,-0.18349,0.94535,0.099836,0.012466,0.27188,0.14726,-0.022285
0.57131,148,2,-467.58,7.2873,-0.066034,0.59618,0.093415,0.011254,-0.03747,0.015611,-0.056514
0.61275,156,2,-467.58,6.8408,0.0082697,0.15249,0.074421,0.0081385,-0.028332,-0.031844,0.029096
0.72746,164,2,-467.58,6.5175,-0.093251,-0.082664,0.068842,0.0065725,-0.040266,-0.065584,-0.0027657
0.72492,172,2,-467.58,6.4937,-0.27076,-0.14332,0.068246,0.0068551,-0.20411,-0.106,0.0936
0.68492,180,2,-467.58,6.5051,-0.28194,-0.071835,0.065115,0.0064499,0.22068,0.066434,0.024059
0.75129,188,2,-467.58,6.2206,-0.0091792,0.3197,0.051219,0.0033038,-0.28,-0.093376,-0.066642
0.76006,4,2,-457.73,4.1068,0.10646,-0.46912,0.0064628,0.00013914,-0.10782,-0.099162,0.077152
0.76006,12,2,-457.73,4.5561,0.22799,-0.64522,0.013471,0.00055969,0.33604,0.25493,-2.9529e-05
1.0341,20,2,-457.73,5.2075,0.21936,-0.44311,0.027102,0.0018015,0.29322,0.27512,0.012362
0.6629,28,2,-457.73,6.2301,-0.2518,-0.04214,0.056805,0.0056237,0.14178,0.05951,-0.10101
0.60674,36,2,-457.73,7.8945,-0.84737,0.60425,0.1403,0.019512,-0.50326,-0.35637,-0.0016793
0.49791,44,2,-457.73,8.9922,-0.58114,1.4182,0.18199,0.028664,-0.26691,-0.24185,0.056926
0.53445,52,2,-457.73,8.2037,0.25629,1.5737,0.1329,0.017689,0.11985,0.11555,0.11691
0.54457,60,2,-457.73,6.476,0.51931,0.90948,0.052161,0.0050106,0.48079,0.385,0.059347
0.68394,68,2,-457.73,5.4637,0.32047,0.5945,0.022809,0.0015708,0.267,0.17831,-0.23125
1.0031,76,2,-457.73,5.3594,0.14069,1.0266,0.022036,0.0015171,-0.4789,-0.31728,-0.12278
0.98521,84,2,-457.73,5.5277,0.032696,1.6305,0.031759,0.0023999,-0.25504,-0.24134,0.037108
0.75578,92,2,-457.73,5.7768,-0.083804,1.779,0.038611,0.0031624,0.051028,-0.0045628,0.00053704
0.67106,100,2,-457.73,6.2304,-0.31154,1.4751,0.053925,0.0051364,0.023547,0.075917,0.0020109
0.69419,108,2,-457.73,6.6566,-0.46932,0.96946,0.075861,0.0081837,0.31029,0.21661,0.067077
0.52329,116,2,-457.73,6.5697,-0.27153,0.44119,0.053305,0.0053841,0.034983,0.04586,-0.15346
0.68034,124,2,-457.73,6.1111,-0.034778,0.36805,0.042665,0.0037006,-0.17506,-0.13862,-0.092634
0.82814,132,2,-457.73,6.0081,-0.011175,0.74139,0.049728,0.0043668,-0.16649,-0.094853,0.12029
0.6167,140,2,-457.73,6.5586,-0.023416,0.84661,0.066622,0.0068993,0.27188,0.14726,-0.022285
0.58673,148,2,-457.73,7.1559,0.050629,0.67051,0.089926,0.010655,-0.03747,0.015611,-0.056514
0.60128,156,2,-457.73,6.866,0.13953,0.65851,0.0729,0.0078917,-0.028332,-0.031844,0.029096
0.90901,164,2,-457.73,5.8488,0.0265,0.86135,0.043044,0.003315,-0.040266,-0.065584,-0.0027657
1.8336,172,2,-457.73,5.0569,-0.093582,0.97729,0.022528,0.001232,-0.20411,-0.106,0.0936
0.76006,180,2,-457.73,4.7547,-0.0063186,0.77139,0.016075,0.00071015,0.22068,0.066434,0.024059
0.76006,188,2,-457.73,4.7532,0.10604,0.29939,0.017363,0.00072992,-0.28,-0.093376,-0.066642
0.67535,4,2,-447.89,6.6957,-0.26608,0.1846,0.066191,0.0049031,-0.10782,-0.099162,0.077152
0.60306,12,2,-447.89,6.2193,-0.39103,-0.4715,0.047552,0.0042601,0.33604,0.25493,-2.9529e-05
0.64794,20,2,-447.89,6.2245,-0.29366,-0.84069,0.052718,0.0049932,0.29322,0.27512,0.012362
0.60991,28,2,-447.89,6.332,0.15993,-0.62622,0.051651,0.0048615,0.14178,0.05951,-0.10101
0.87143,36,2,-447.89,5.9848,0.58104,0.44903,0.043969,0.0035874,-0.50326,-0.35637,-0.0016793
1.8354,44,2,-447.89,5.1476,0.74597,1.5028,0.021183,0.0011658,-0.26691,-0.24185,0.056926
0.76006,52,2,-447.89,4.3431,0.39963,1.4294,0.0097843,0.00026156,0.11985,0.11555,0.11691
0.76006,60,2,-447.89,4.0499,-0.026035,0.71238,0.0046802,7.6959e-05,0.48079,0.385,0.059347
0.76006,68,2,-447.89,4.1281,-0.0025694,-0.055357,0.0048853,9.5894e-05,0.267,0.17831,-0.23125
0.76006,76,2,-447.89,4.3753,0.25512,-0.25569,0.0070849,0.00022487,-0.4789,-0.31728,-0.12278
0.76006,84,2,-447.89,4.7629,0.3505,0.31161,0.016096,0.00081776,-0.25504,-0.24134,0.037108
1.3802,92,2,-447.89,5.0894,0.22635,1.0959,0.021693,0.001288,0.051028,-0.0045628,0.00053704
0.76006,100,2,-447.89,4.9891,0.1894,1.6732,0.019156,0.0010528,0.023547,0.075917,0.0020109
0.76006,108,2,-447.89,4.475,0.31792,1.5526,0.011302,0.00036275,0.31029,0.21661,0.067077
0.76006,116,2,-447.89,4.0278,0.37533,0.63232,0.0041064,7.2881e-05,0.034983,0.04586,-0.15346
0.76006,124,2,-447.89,4.0764,0.25683,-0.12045,0.0063498,0.00013221,-0.17506,-0.13862,-0.092634
0.76006,132,2,-447.89,4.7484,0.01085,-0.015785,0.019231,0.00098088,-0.16649,-0.094853,0.12029
0.84336,140,2,-447.89,5.5979,-0.2045,0.44274,0.035923,0.0027086,0.27188,0.14726,-0.022285
0.79671,148,2,-447.89,5.7955,-0.094961,0.76612,0.03899,0.0030631,-0.03747,0.015611,-0.056514
1.2731,156,2,-447.89,5.2236,0.20809,0.87701,0.02341,0.0013672,-0.028332,-0.031844,0.029096
0.76006,164,2,-447.89,4.5315,0.37348,0.90635,0.01368,0.00050088,-0.040266,-0.065584,-0.0027657
0.76006,172,2,-447.89,4.1737,0.27596,0.91382,0.0076049,0.00018138,-0.20411,-0.106,0.0936
0.76006,180,2,-447.89,4.1307,0.02823,0.75696,0.0077152,0.00017887,0.22068,0.066434,0.024059
0.76006,188,2,-447.89,4.2258,-0.13336,0.21194,0.0095604,0.00024413,-0.28,-0.093376,-0.066642
1.3701,4,2,-438.05,5.2492,-0.054619,1.0829,0.028333,0.0015227,-0.10782,-0.099162,0.077152
0.78726,12,2,-438.05,5.5975,-0.17676,0.97432,0.033996,0.0025792,0.33604,0.25493,-2.9529e-05
0.82542,20,2,-438.05,5.4779,-0.23954,0.56369,0.029917,0.0021108,0.29322,0.27512,0.012362
1.4364,28,2,-438.05,5.0584,-0.21192,-0.20657,0.019827,0.0011103,0.14178,0.05951,-0.10101
0.76006,36,2,-438.05,4.7896,0.021735,-0.56805,0.018039,0.0008453,-0.50326,-0.35637,-0.0016793
0.76006,44,2,-438.05,4.8259,0.20777,-0.32513,0.018525,0.00094148,-0.26691,-0.24185,0.056926
1.3573,52,2,-438.05,5.1906,0.12003,0.17266,0.029265,0.001903,0.11985,0.11555,0.11691
0.72126,60,2,-438.05,5.6475,-0.023176,0.61,0.035149,0.0027426,0.48079,0.385,0.059347
0.6507,68,2,-438.05,5.5404,-0.026561,0.27537,0.024787,0.0017931,0.267,0.17831,-0.23125
0.76006,76,2,-438.05,4.7913,0.029289,-0.59699,0.010938,0.00047906,-0.4789,-0.31728,-0.12278
0.76006,84,2,-438.05,4.1993,0.045538,-0.77025,0.0059372,0.00013414,-0.25504,-0.24134,0.037108
0.76006,92,2,-438.05,4.0408,0.063644,0.28295,0.0053237,8.648e-05,0.051028,-0.0045628,0.00053704
0.76006,100,2,-438.05,3.9404,0.12855,1.2369,0.0042449,5.0241e-05,0.023547,0.075917,0.0020109
0.76006,108,2,-438.05,3.8408,0.11224,0.90309,0.0031215,2.6441e-05,0.31029,0.21661,0.067077
0.76006,116,2,-438.05,3.8699,-0.012034,-0.1564,0.0034083,3.7702e-05,0.034983,0.04586,-0.15346
0.76006,124,2,-438.05,4.0779,-0.10396,-0.91772,0.0062398,0.00012534,-0.17506,-0.13862,-0.092634
0.76006,132,2,-438.05,4.5565,-0.10655,-0.77491,0.015032,0.00063257,-0.16649,-0.094853,0.12029
1.0521,140,2,-438.05,5.2721,-0.055918,0.15235,0.027825,0.0018331,0.27188,0.14726,-0.022285
0.79702,148,2,-438.05,5.8213,-0.051114,1.1379,0.041065,0.0033004,-0.03747,0.015611,-0.056514
0.88018,156,2,-438.05,5.6529,-0.082756,1.4672,0.03408,0.0024414,-0.028332,-0.031844,0.029096
0.76006,164,2,-438.05,4.8871,-0.039123,0.97879,0.019746,0.00095609,-0.040266,-0.065584,-0.0027657
0.76006,172,2,-438.05,4.3753,0.02658,0.34404,0.010833,0.00033038,-0.20411,-0.106,0.0936
0.76006,180,2,-438.05,4.6586,-0.059162,0.36277,0.015964,0.00069925,0.22068,0.066434,0.024059
1.478,188,2,-438.05,5.1988,-0.15465,0.60928,0.02693,0.0013853,-0.28,-0.093376,-0.066642
